8.000000000000000000e+01 1.980586239985555949e+03 4.447137761737271489e-01 1.892123633192382753e-03 -1.006167951866007115e+01
8.100000000000000000e+01 2.005523399514514267e+03 4.588431906994644982e-01 1.939784936966586952e-03 -1.058585924105857501e+01
8.200000000000000000e+01 2.030717547940172608e+03 4.730771907070118187e-01 1.988055754385971950e-03 -1.111863412807154816e+01
8.300000000000000000e+01 2.056144410533029259e+03 4.874043422563038575e-01 2.036938578592617250e-03 -1.165977831951651567e+01
8.400000000000000000e+01 2.081801997217219196e+03 5.018139556168559334e-01 2.086435993296987396e-03 -1.220876883474687702e+01
8.500000000000000000e+01 2.107680889299245791e+03 5.162945996665994075e-01 2.136550665105817724e-03 -1.276545412577099725e+01
8.600000000000000000e+01 2.133776309228766422e+03 5.308369989959350610e-01 2.187285337001447331e-03 -1.332927248432458534e+01
8.700000000000000000e+01 2.160057474467778775e+03 5.454286112189372648e-01 2.238642822668210353e-03 -1.389973003298653609e+01
8.800000000000000000e+01 2.186505672228614912e+03 5.600575641231048118e-01 2.290625998768407081e-03 -1.447629415479918435e+01
8.900000000000000000e+01 2.213131903368931489e+03 5.747119872000640006e-01 2.343237799244110749e-03 -1.505850653790033178e+01
9.000000000000000000e+01 2.239939740761206394e+03 5.893755546970973480e-01 2.396481209596063380e-03 -1.564605746066254355e+01
9.100000000000000000e+01 2.266939655484121886e+03 6.040358100454867873e-01 2.450359261564731290e-03 -1.623842211262665103e+01
9.200000000000000000e+01 2.294132568357144009e+03 6.186786827876167294e-01 2.504875028353858481e-03 -1.683540379107216012e+01
9.300000000000000000e+01 2.321533726969520558e+03 6.332902575893030184e-01 2.560031620049021614e-03 -1.743651642428649851e+01
9.400000000000000000e+01 2.349136094649809820e+03 6.478588496153319110e-01 2.615832180428402914e-03 -1.804157110448318235e+01
9.500000000000000000e+01 2.376954920654955913e+03 6.623698047366608499e-01 2.672279883301386088e-03 -1.865008182149311011e+01
9.600000000000000000e+01 2.404983170147493183e+03 6.768099565894571956e-01 2.729377930604320879e-03 -1.926163688200531610e+01
9.700000000000000000e+01 2.433221237665823992e+03 6.911653981169411098e-01 2.787129550634839109e-03 -1.987582462780977721e+01
9.800000000000000000e+01 2.461676947183620541e+03 7.054214816134973809e-01 2.845537997145634705e-03 -2.049223343755944526e+01
9.900000000000000000e+01 2.490328410407744286e+03 7.195650472710651835e-01 2.904606549177278854e-03 -2.111037744504581326e+01
1.000000000000000000e+02 2.519190881969165730e+03 7.335851660526688800e-01 2.964338511515125351e-03 -2.172977082449456177e+01
1.010000000000000000e+02 2.548257332648990086e+03 7.474679398827936971e-01 3.024737215794041055e-03 -2.234992779237234117e+01
1.020000000000000000e+02 2.577528162796796096e+03 7.611920446691800013e-01 3.085806022763896636e-03 -2.297058545971286136e+01
1.030000000000000000e+02 2.606988917286588276e+03 7.747584437327887930e-01 3.147548324955488745e-03 -2.359096099892010656e+01
1.040000000000000000e+02 2.636639998914024545e+03 7.881383893819712272e-01 3.209967549666467492e-03 -2.421071733113615210e+01
1.050000000000000000e+02 2.666474383331696117e+03 8.013254213861570330e-01 3.273067163055559670e-03 -2.482929457655792405e+01
1.060000000000000000e+02 2.696485047375562317e+03 8.143056535936971096e-01 3.336850674310317798e-03 -2.544605862328221946e+01
1.070000000000000000e+02 2.726664969031766759e+03 8.270726306467374167e-01 3.401321641099830893e-03 -2.606059826315257055e+01
